N,Iterative,Dynamic Programming,Recursive
3792,0.000001,0.000014,-
3793,0.000002,0.000014,-
3794,0.000001,0.000013,-
3795,0.000002,0.000013,-
3796,0.000002,0.000013,-
3797,0.000001,0.000015,-
3798,0.000003,0.000013,-
3799,0.000002,0.000013,-
3800,0.000001,0.000013,-
3801,0.000002,0.000013,-
3802,0.000001,0.000014,-
3803,0.000002,0.000014,-
3804,0.000001,0.000014,-
3805,0.000001,0.000014,-
3806,0.000002,0.000014,-
3807,0.000001,0.000017,-
3808,0.000004,0.000014,-
3809,0.000002,0.000014,-
3810,0.000001,0.000014,-
3811,0.000002,0.000014,-
3812,0.000003,0.000014,-
3813,0.000003,0.000014,-
3814,0.000001,0.000014,-
3815,0.000001,0.000014,-
3816,0.000002,0.000014,-
3817,0.000002,0.000013,-
3818,0.000002,0.000013,-
3819,0.000003,0.000014,-
3820,0.000003,0.000014,-
3821,0.000001,0.000014,-
3822,0.000003,0.000014,-
3823,0.000002,0.000013,-
3824,0.000002,0.000014,-
3825,0.000002,0.000014,-
3826,0.000001,0.000015,-
3827,0.000001,0.000014,-
3828,0.000002,0.000014,-
3829,0.000003,0.000014,-
3830,0.000002,0.000014,-
3831,0.000001,0.000014,-
3832,0.000002,0.000014,-
3833,0.000001,0.000014,-
3834,0.000001,0.000014,-
3835,0.000003,0.000014,-
3836,0.000002,0.000014,-
3837,0.000002,0.000015,-
3838,0.000003,0.000014,-
3839,0.000001,0.000017,-
3840,0.000001,0.000015,-
3841,0.000001,0.000015,-
3842,0.000002,0.000014,-
3843,0.000001,0.000015,-
3844,0.000002,0.000015,-
3845,0.000002,0.000015,-
3846,0.000002,0.000015,-
3847,0.000001,0.000015,-
3848,0.000001,0.000015,-
3849,0.000002,0.000015,-
3850,0.000002,0.000015,-
3851,0.000002,0.000016,-
3852,0.000002,0.000015,-
3853,0.000001,0.000015,-
3854,0.000002,0.000015,-
3855,0.000001,0.000015,-
3856,0.000001,0.000015,-
3857,0.000001,0.000015,-
3858,0.000003,0.000014,-
3859,0.000002,0.000015,-
3860,0.000003,0.000015,-
3861,0.000001,0.000016,-
3862,0.000002,0.000014,-
3863,0.000002,0.000014,-
3864,0.000001,0.000015,-
3865,0.000001,0.000014,-
3866,0.000001,0.000015,-
3867,0.000002,0.000015,-
3868,0.000001,0.000015,-
3869,0.000002,0.000015,-
3870,0.000002,0.000014,-
3871,0.000001,0.000014,-
3872,0.000002,0.000015,-
3873,0.000001,0.000015,-
3874,0.000002,0.000015,-
3875,0.000001,0.000015,-
3876,0.000001,0.000015,-
3877,0.000002,0.000015,-
3878,0.000002,0.000016,-
3879,0.000002,0.000013,-
3880,0.000002,0.000016,-
3881,0.000001,0.000015,-
3882,0.000001,0.000015,-
3883,0.000003,0.000014,-
3884,0.000003,0.000015,-
3885,0.000002,0.000015,-
3886,0.000003,0.000014,-
3887,0.000001,0.000015,-
3888,0.000001,0.000015,-
3889,0.000002,0.000015,-
3890,0.000001,0.000014,-
3891,0.000001,0.000015,-
3892,0.000001,0.000015,-
3893,0.000002,0.000015,-
3894,0.000001,0.000015,-
3895,0.000001,0.000014,-
3896,0.000001,0.000015,-
3897,0.000001,0.000015,-
3898,0.000001,0.000015,-
3899,0.000001,0.000015,-
3900,0.000002,0.000015,-
3901,0.000002,0.000014,-
3902,0.000002,0.000015,-
3903,0.000002,0.000015,-
3904,0.000002,0.000015,-
3905,0.000001,0.000015,-
3906,0.000001,0.000015,-
3907,0.000001,0.000015,-
3908,0.000001,0.000014,-
3909,0.000001,0.000015,-
3910,0.000003,0.000015,-
3911,0.000001,0.000015,-
3912,0.000001,0.000015,-
3913,0.000001,0.000015,-
3914,0.000001,0.000014,-
3915,0.000001,0.000015,-
3916,0.000001,0.000015,-
3917,0.000001,0.000015,-
3918,0.000002,0.000015,-
3919,0.000002,0.000015,-
3920,0.000002,0.000015,-
3921,0.000003,0.000015,-
3922,0.000002,0.000015,-
3923,0.000001,0.000015,-
3924,0.000002,0.000015,-
3925,0.000002,0.000018,-
3926,0.000003,0.000014,-
3927,0.000002,0.000014,-
3928,0.000002,0.000015,-
3929,0.000001,0.000015,-
3930,0.000001,0.000015,-
3931,0.000001,0.000015,-
3932,0.000001,0.000015,-
3933,0.000002,0.000015,-
3934,0.000002,0.000015,-
3935,0.000001,0.000015,-
3936,0.000001,0.000016,-
3937,0.000001,0.000015,-
3938,0.000001,0.000015,-
3939,0.000030,0.000016,-
3940,0.000001,0.000015,-
3941,0.000001,0.000014,-
3942,0.000001,0.000015,-
3943,0.000001,0.000015,-
3944,0.000001,0.000015,-
3945,0.000001,0.000015,-
3946,0.000002,0.000017,-
3947,0.000001,0.000016,-
3948,0.000001,0.000014,-
3949,0.000002,0.000015,-
3950,0.000001,0.000017,-
3951,0.000002,0.000015,-
3952,0.000004,0.000015,-
3953,0.000001,0.000016,-
3954,0.000001,0.000015,-
3955,0.000002,0.000015,-
3956,0.000002,0.000015,-
3957,0.000002,0.000015,-
3958,0.000002,0.000015,-
3959,0.000002,0.000015,-
3960,0.000002,0.000015,-
3961,0.000001,0.000015,-
3962,0.000003,0.000015,-
3963,0.000001,0.000015,-
3964,0.000001,0.000016,-
3965,0.000002,0.000014,-
3966,0.000002,0.000016,-
3967,0.000001,0.000016,-
3968,0.000001,0.000015,-
3969,0.000002,0.000015,-
3970,0.000002,0.000014,-
3971,0.000001,0.000016,-
3972,0.000001,0.000017,-
3973,0.000002,0.000015,-
3974,0.000001,0.000015,-
3975,0.000002,0.000015,-
3976,0.000002,0.000015,-
3977,0.000002,0.000015,-
3978,0.000002,0.000015,-
3979,0.000001,0.000015,-
3980,0.000001,0.000014,-
3981,0.000002,0.000015,-
3982,0.000003,0.000014,-
3983,0.000002,0.000015,-
3984,0.000002,0.000015,-
3985,0.000002,0.000014,-
3986,0.000001,0.000016,-
3987,0.000001,0.000014,-
3988,0.000001,0.000016,-
3989,0.000001,0.000016,-
3990,0.000003,0.000015,-
3991,0.000002,0.000015,-
3992,0.000002,0.000015,-
3993,0.000002,0.000015,-
3994,0.000003,0.000015,-
3995,0.000002,0.000016,-
3996,0.000001,0.000019,-
3997,0.000002,0.000016,-
3998,0.000001,0.000015,-
3999,0.000001,0.000016,-
4000,0.000002,0.000015,-
4001,0.000002,0.000015,-
4002,0.000002,0.000015,-
4003,0.000002,0.000015,-
4004,0.000001,0.000015,-
4005,0.000002,0.000016,-
4006,0.000001,0.000017,-
4007,0.000003,0.000017,-
4008,0.000001,0.000016,-
4009,0.000002,0.000018,-
4010,0.000001,0.000016,-
4011,0.000002,0.000015,-
4012,0.000002,0.000016,-
4013,0.000001,0.000014,-
4014,0.000002,0.000015,-
4015,0.000001,0.000016,-
4016,0.000001,0.000016,-
4017,0.000002,0.000016,-
4018,0.000001,0.000039,-
4019,0.000002,0.000016,-
4020,0.000001,0.000015,-
4021,0.000001,0.000015,-
4022,0.000003,0.000015,-
4023,0.000001,0.000015,-
4024,0.000001,0.000016,-
4025,0.000002,0.000015,-
4026,0.000003,0.000015,-
4027,0.000003,0.000015,-
4028,0.000001,0.000016,-
4029,0.000002,0.000015,-
4030,0.000001,0.000015,-
4031,0.000002,0.000015,-
4032,0.000001,0.000017,-
4033,0.000005,0.000016,-
4034,0.000002,0.000015,-
4035,0.000002,0.000015,-
4036,0.000001,0.000016,-
4037,0.000001,0.000016,-
4038,0.000002,0.000014,-
4039,0.000001,0.000016,-
4040,0.000002,0.000015,-
4041,0.000001,0.000016,-
4042,0.000001,0.000016,-
4043,0.000002,0.000015,-
4044,0.000001,0.000016,-
4045,0.000003,0.000018,-
4046,0.000001,0.000016,-
4047,0.000002,0.000015,-
4048,0.000002,0.000015,-
4049,0.000002,0.000015,-
4050,0.000001,0.000016,-
4051,0.000001,0.000015,-
4052,0.000001,0.000015,-
4053,0.000002,0.000016,-
4054,0.000001,0.000016,-
4055,0.000001,0.000015,-
4056,0.000001,0.000016,-
4057,0.000001,0.000015,-
4058,0.000002,0.000016,-
4059,0.000002,0.000015,-
4060,0.000002,0.000015,-
4061,0.000002,0.000016,-
4062,0.000001,0.000016,-
4063,0.000001,0.000016,-
4064,0.000002,0.000015,-
4065,0.000002,0.000014,-
4066,0.000001,0.000016,-
4067,0.000001,0.000016,-
4068,0.000001,0.000015,-
4069,0.000001,0.000015,-
4070,0.000001,0.000015,-
4071,0.000002,0.000016,-
4072,0.000002,0.000016,-
4073,0.000001,0.000015,-
4074,0.000002,0.000016,-
4075,0.000003,0.000015,-
4076,0.000001,0.000014,-
4077,0.000001,0.000015,-
4078,0.000002,0.000015,-
4079,0.000001,0.000016,-
4080,0.000001,0.000015,-
4081,0.000002,0.000015,-
4082,0.000001,0.000015,-
4083,0.000002,0.000015,-
4084,0.000001,0.000016,-
4085,0.000001,0.000017,-
4086,0.000001,0.000015,-
4087,0.000001,0.000016,-
4088,0.000002,0.000016,-
4089,0.000001,0.000016,-
4090,0.000002,0.000015,-
4091,0.000002,0.000016,-
4092,0.000001,0.000016,-
4093,0.000001,0.000015,-
4094,0.000002,0.000015,-
4095,0.000002,0.000014,-
4096,0.000002,0.000020,-
4097,0.000001,0.000020,-
4098,0.000001,0.000021,-
4099,0.000001,0.000020,-
4100,0.000001,0.000021,-
4101,0.000002,0.000020,-
4102,0.000002,0.000021,-
4103,0.000001,0.000021,-
4104,0.000002,0.000020,-
4105,0.000002,0.000021,-
4106,0.000002,0.000024,-
4107,0.000001,0.000021,-
4108,0.000002,0.000020,-
4109,0.000002,0.000019,-
4110,0.000001,0.000020,-
4111,0.000002,0.000020,-
4112,0.000001,0.000020,-
4113,0.000001,0.000019,-
4114,0.000002,0.000027,-
4115,0.000001,0.000019,-
4116,0.000001,0.000021,-
4117,0.000002,0.000022,-
4118,0.000002,0.000019,-
4119,0.000002,0.000021,-
4120,0.000002,0.000020,-
4121,0.000001,0.000021,-
4122,0.000001,0.000021,-
4123,0.000003,0.000019,-
4124,0.000001,0.000021,-
4125,0.000001,0.000020,-
4126,0.000002,0.000020,-
4127,0.000001,0.000021,-
4128,0.000001,0.000023,-
4129,0.000001,0.000021,-
4130,0.000001,0.000020,-
4131,0.000002,0.000021,-
4132,0.000001,0.000020,-
4133,0.000002,0.000020,-
4134,0.000002,0.000022,-
4135,0.000001,0.000019,-
4136,0.000002,0.000023,-
4137,0.000002,0.000023,-
4138,0.000002,0.000020,-
4139,0.000001,0.000021,-
4140,0.000001,0.000020,-
4141,0.000002,0.000020,-
4142,0.000002,0.000019,-
4143,0.000001,0.000020,-
4144,0.000002,0.000020,-
4145,0.000001,0.000022,-
4146,0.000002,0.000019,-
4147,0.000001,0.000020,-
4148,0.000002,0.000019,-
4149,0.000001,0.000024,-
4150,0.000001,0.000019,-
4151,0.000002,0.000020,-
4152,0.000001,0.000020,-
4153,0.000002,0.000023,-
4154,0.000002,0.000020,-
4155,0.000003,0.000023,-
4156,0.000002,0.000020,-
4157,0.000003,0.000020,-
4158,0.000002,0.000020,-
4159,0.000003,0.000020,-
4160,0.000001,0.000020,-
4161,0.000001,0.000020,-
4162,0.000001,0.000021,-
4163,0.000002,0.000028,-
4164,0.000002,0.000020,-
4165,0.000003,0.000021,-
4166,0.000001,0.000020,-
4167,0.000001,0.000021,-
4168,0.000001,0.000020,-
4169,0.000002,0.000020,-
4170,0.000002,0.000019,-
4171,0.000001,0.000019,-
4172,0.000001,0.000020,-
4173,0.000002,0.000021,-
4174,0.000001,0.000020,-
4175,0.000002,0.000023,-
4176,0.000002,0.000020,-
4177,0.000001,0.000022,-
4178,0.000002,0.000022,-
4179,0.000001,0.000020,-
4180,0.000001,0.000020,-
4181,0.000001,0.000020,-
4182,0.000001,0.000020,-
4183,0.000002,0.000021,-
4184,0.000002,0.000020,-
4185,0.000001,0.000020,-
4186,0.000002,0.000020,-
4187,0.000002,0.000020,-
4188,0.000001,0.000021,-
4189,0.000001,0.000019,-
4190,0.000002,0.000020,-
4191,0.000002,0.000025,-
4192,0.000001,0.000020,-
4193,0.000003,0.000020,-
4194,0.000002,0.000020,-
4195,0.000002,0.000020,-
4196,0.000003,0.000020,-
4197,0.000002,0.000021,-
4198,0.000002,0.000020,-
4199,0.000001,0.000020,-
4200,0.000001,0.000020,-
4201,0.000001,0.000021,-
4202,0.000001,0.000021,-
4203,0.000001,0.000021,-
4204,0.000001,0.000020,-
4205,0.000001,0.000022,-
4206,0.000003,0.000020,-
4207,0.000001,0.000020,-
4208,0.000001,0.000020,-
4209,0.000002,0.000020,-
4210,0.000001,0.000019,-
4211,0.000002,0.000019,-
4212,0.000002,0.000024,-
4213,0.000001,0.000020,-
4214,0.000001,0.000025,-
4215,0.000001,0.000020,-
4216,0.000001,0.000020,-
4217,0.000002,0.000021,-
4218,0.000002,0.000019,-
4219,0.000002,0.000019,-
4220,0.000001,0.000020,-
4221,0.000001,0.000021,-
4222,0.000003,0.000019,-
4223,0.000001,0.000020,-
4224,0.000001,0.000022,-
4225,0.000001,0.000020,-
4226,0.000002,0.000020,-
4227,0.000002,0.000020,-
4228,0.000002,0.000020,-
4229,0.000002,0.000021,-
4230,0.000002,0.000020,-
4231,0.000003,0.000022,-
4232,0.000001,0.000022,-
4233,0.000001,0.000021,-
4234,0.000002,0.000023,-
4235,0.000001,0.000022,-
4236,0.000002,0.000024,-
4237,0.000001,0.000022,-
4238,0.000002,0.000021,-
4239,0.000002,0.000020,-
4240,0.000002,0.000021,-
4241,0.000002,0.000020,-
4242,0.000002,0.000021,-
4243,0.000003,0.000022,-
4244,0.000001,0.000022,-
4245,0.000002,0.000022,-
4246,0.000001,0.000022,-
4247,0.000001,0.000022,-
4248,0.000001,0.000022,-
4249,0.000002,0.000022,-
4250,0.000001,0.000024,-
4251,0.000001,0.000021,-
4252,0.000002,0.000023,-
4253,0.000002,0.000021,-
4254,0.000001,0.000024,-
4255,0.000003,0.000022,-
4256,0.000003,0.000022,-
4257,0.000001,0.000022,-
4258,0.000002,0.000022,-
4259,0.000006,0.000022,-
4260,0.000001,0.000022,-
4261,0.000002,0.000021,-
4262,0.000002,0.000023,-
4263,0.000006,0.000023,-
4264,0.000003,0.000026,-
4265,0.000003,0.000029,-
4266,0.000002,0.000023,-
4267,0.000006,0.000025,-
4268,0.000004,0.000025,-
4269,0.000003,0.000025,-
4270,0.000003,0.000022,-
4271,0.000002,0.000022,-
4272,0.000001,0.000024,-
4273,0.000004,0.000023,-
4274,0.000004,0.000022,-
4275,0.000004,0.000024,-
4276,0.000003,0.000024,-
4277,0.000003,0.000022,-
4278,0.000005,0.000023,-
4279,0.000001,0.000021,-
4280,0.000003,0.000022,-
4281,0.000001,0.000023,-
4282,0.000002,0.000023,-
4283,0.000002,0.000023,-
4284,0.000003,0.000021,-
4285,0.000002,0.000022,-
4286,0.000003,0.000023,-
4287,0.000002,0.000024,-
4288,0.000001,0.000021,-
4289,0.000003,0.000022,-
4290,0.000002,0.000025,-
4291,0.000003,0.000023,-
4292,0.000002,0.000022,-
4293,0.000002,0.000022,-
4294,0.000002,0.000022,-
4295,0.000001,0.000026,-
4296,0.000001,0.000021,-
4297,0.000002,0.000030,-
4298,0.000004,0.000025,-
4299,0.000003,0.000024,-
4300,0.000001,0.000024,-
4301,0.000002,0.000022,-
4302,0.000003,0.000025,-
4303,0.000002,0.000020,-
4304,0.000003,0.000022,-
4305,0.000003,0.000023,-
4306,0.000002,0.000022,-
4307,0.000001,0.000022,-
4308,0.000002,0.000022,-
4309,0.000003,0.000022,-
4310,0.000006,0.000023,-
4311,0.000002,0.000023,-
4312,0.000005,0.000026,-
4313,0.000001,0.000022,-
4314,0.000002,0.000026,-
4315,0.000002,0.000022,-
4316,0.000002,0.000022,-
4317,0.000002,0.000054,-
4318,0.000002,0.000022,-
4319,0.000006,0.000022,-
4320,0.000003,0.000022,-
4321,0.000005,0.000022,-
4322,0.000001,0.000023,-
4323,0.000002,0.000023,-
4324,0.000001,0.000025,-
4325,0.000002,0.000021,-
4326,0.000002,0.000025,-
4327,0.000001,0.000022,-
4328,0.000003,0.000020,-
4329,0.000001,0.000029,-
4330,0.000003,0.000025,-
4331,0.000002,0.000023,-
4332,0.000002,0.000022,-
4333,0.000001,0.000022,-
4334,0.000001,0.000021,-
4335,0.000001,0.000022,-
4336,0.000001,0.000022,-
4337,0.000002,0.000021,-
4338,0.000001,0.000022,-
4339,0.000003,0.000020,-
4340,0.000002,0.000023,-
4341,0.000002,0.000024,-
4342,0.000002,0.000021,-
4343,0.000002,0.000022,-
4344,0.000002,0.000021,-
4345,0.000003,0.000021,-
4346,0.000002,0.000024,-
4347,0.000002,0.000021,-
4348,0.000001,0.000022,-
4349,0.000001,0.000022,-
4350,0.000002,0.000021,-
4351,0.000003,0.000025,-
4352,0.000001,0.000021,-
4353,0.000001,0.000022,-
4354,0.000002,0.000022,-
4355,0.000004,0.000022,-
4356,0.000002,0.000022,-
4357,0.000001,0.000027,-
4358,0.000001,0.000020,-
4359,0.000002,0.000022,-
4360,0.000002,0.000024,-
4361,0.000001,0.000021,-
4362,0.000003,0.000020,-
4363,0.000002,0.000022,-
4364,0.000002,0.000022,-
4365,0.000001,0.000022,-
4366,0.000002,0.000021,-
4367,0.000001,0.000021,-
4368,0.000002,0.000021,-
4369,0.000002,0.000028,-
4370,0.000001,0.000022,-
4371,0.000002,0.000021,-
4372,0.000003,0.000026,-
4373,0.000001,0.000022,-
4374,0.000001,0.000022,-
4375,0.000001,0.000021,-
4376,0.000002,0.000021,-
4377,0.000002,0.000021,-
4378,0.000002,0.000021,-
4379,0.000002,0.000022,-
4380,0.000002,0.000022,-
4381,0.000001,0.000022,-
4382,0.000001,0.000021,-
4383,0.000002,0.000021,-
4384,0.000002,0.000021,-
4385,0.000002,0.000023,-
4386,0.000002,0.000023,-
4387,0.000003,0.000021,-
4388,0.000002,0.000020,-
4389,0.000002,0.000021,-
4390,0.000002,0.000021,-
4391,0.000002,0.000024,-
4392,0.000002,0.000020,-
4393,0.000003,0.000022,-
4394,0.000001,0.000021,-
4395,0.000002,0.000021,-
4396,0.000001,0.000023,-
4397,0.000002,0.000021,-
4398,0.000002,0.000022,-
4399,0.000001,0.000022,-
4400,0.000002,0.000022,-
4401,0.000002,0.000021,-
4402,0.000001,0.000021,-
4403,0.000002,0.000021,-
4404,0.000003,0.000025,-
4405,0.000002,0.000021,-
4406,0.000002,0.000022,-
4407,0.000003,0.000021,-
4408,0.000002,0.000022,-
4409,0.000003,0.000023,-
4410,0.000002,0.000022,-
4411,0.000002,0.000022,-
4412,0.000002,0.000022,-
4413,0.000001,0.000021,-
4414,0.000003,0.000021,-
4415,0.000001,0.000022,-
4416,0.000001,0.000021,-
4417,0.000001,0.000023,-
4418,0.000001,0.000021,-
4419,0.000001,0.000022,-
4420,0.000001,0.000022,-
4421,0.000002,0.000021,-
4422,0.000003,0.000020,-
4423,0.000002,0.000023,-
4424,0.000002,0.000020,-
4425,0.000003,0.000025,-
4426,0.000001,0.000023,-
4427,0.000003,0.000022,-
4428,0.000001,0.000021,-
4429,0.000001,0.000022,-
4430,0.000003,0.000021,-
4431,0.000002,0.000021,-
4432,0.000002,0.000022,-
4433,0.000002,0.000022,-
4434,0.000002,0.000021,-
4435,0.000002,0.000022,-
4436,0.000002,0.000022,-
4437,0.000002,0.000021,-
4438,0.000002,0.000022,-
4439,0.000003,0.000022,-
4440,0.000002,0.000022,-
4441,0.000002,0.000022,-
4442,0.000001,0.000022,-
4443,0.000001,0.000024,-
4444,0.000002,0.000022,-
4445,0.000003,0.000021,-
4446,0.000002,0.000021,-
4447,0.000002,0.000020,-
4448,0.000001,0.000021,-
4449,0.000002,0.000025,-
4450,0.000001,0.000022,-
4451,0.000002,0.000021,-
4452,0.000002,0.000022,-
4453,0.000001,0.000026,-
4454,0.000002,0.000022,-
4455,0.000001,0.000022,-
4456,0.000002,0.000021,-
4457,0.000002,0.000022,-
4458,0.000002,0.000022,-
4459,0.000001,0.000022,-
4460,0.000002,0.000020,-
4461,0.000002,0.000023,-
4462,0.000002,0.000023,-
4463,0.000002,0.000021,-
4464,0.000002,0.000021,-
4465,0.000002,0.000025,-
4466,0.000003,0.000021,-
4467,0.000002,0.000021,-
4468,0.000003,0.000022,-
4469,0.000002,0.000022,-
4470,0.000002,0.000023,-
4471,0.000004,0.000021,-
4472,0.000002,0.000021,-
4473,0.000003,0.000020,-
4474,0.000001,0.000022,-
4475,0.000002,0.000023,-
4476,0.000002,0.000021,-
4477,0.000003,0.000022,-
4478,0.000002,0.000022,-
4479,0.000003,0.000025,-
4480,0.000001,0.000021,-
4481,0.000002,0.000021,-
4482,0.000001,0.000021,-
4483,0.000002,0.000021,-
4484,0.000002,0.000021,-
4485,0.000002,0.000022,-
4486,0.000002,0.000021,-
4487,0.000002,0.000021,-
4488,0.000001,0.000022,-
4489,0.000001,0.000020,-
4490,0.000002,0.000022,-
4491,0.000002,0.000025,-
4492,0.000003,0.000021,-
4493,0.000001,0.000022,-
4494,0.000002,0.000022,-
4495,0.000001,0.000021,-
4496,0.000002,0.000022,-
4497,0.000001,0.000026,-
4498,0.000002,0.000022,-
4499,0.000001,0.000022,-
4500,0.000002,0.000021,-
4501,0.000003,0.000024,-
4502,0.000002,0.000023,-
4503,0.000001,0.000022,-
4504,0.000002,0.000022,-
4505,0.000001,0.000032,-
4506,0.000003,0.000024,-
4507,0.000002,0.000022,-
4508,0.000005,0.000021,-
4509,0.000005,0.000022,-
4510,0.000005,0.000022,-
4511,0.000001,0.000021,-
4512,0.000002,0.000025,-
4513,0.000002,0.000024,-
4514,0.000001,0.000026,-
4515,0.000004,0.000022,-
4516,0.000006,0.000024,-
4517,0.000003,0.000021,-
4518,0.000002,0.000021,-
4519,0.000002,0.000021,-
4520,0.000005,0.000023,-
4521,0.000001,0.000023,-
4522,0.000002,0.000022,-
4523,0.000001,0.000022,-
4524,0.000002,0.000021,-
4525,0.000002,0.000021,-
4526,0.000003,0.000021,-
4527,0.000002,0.000022,-
4528,0.000002,0.000022,-
4529,0.000002,0.000021,-
4530,0.000002,0.000024,-
4531,0.000002,0.000020,-
4532,0.000001,0.000023,-
4533,0.000003,0.000022,-
4534,0.000002,0.000025,-
4535,0.000002,0.000021,-
4536,0.000002,0.000024,-
4537,0.000003,0.000022,-
4538,0.000002,0.000021,-
4539,0.000002,0.000026,-
4540,0.000002,0.000022,-
4541,0.000001,0.000026,-
4542,0.000001,0.000022,-
4543,0.000002,0.000021,-
4544,0.000002,0.000022,-
4545,0.000001,0.000024,-
4546,0.000002,0.000021,-
4547,0.000002,0.000022,-
4548,0.000005,0.000023,-
4549,0.000002,0.000021,-
4550,0.000001,0.000022,-
4551,0.000002,0.000025,-
4552,0.000004,0.000023,-
4553,0.000001,0.000021,-
4554,0.000003,0.000021,-
4555,0.000002,0.000022,-
4556,0.000003,0.000021,-
4557,0.000001,0.000023,-
4558,0.000002,0.000022,-
4559,0.000002,0.000022,-
4560,0.000002,0.000022,-
4561,0.000003,0.000022,-
4562,0.000001,0.000023,-
4563,0.000002,0.000022,-
4564,0.000002,0.000022,-
4565,0.000003,0.000022,-
4566,0.000002,0.000022,-
4567,0.000002,0.000022,-
4568,0.000002,0.000022,-
4569,0.000002,0.000021,-
4570,0.000001,0.000022,-
4571,0.000005,0.000021,-
4572,0.000003,0.000021,-
4573,0.000001,0.000021,-
4574,0.000002,0.000021,-
4575,0.000002,0.000023,-
4576,0.000002,0.000022,-
4577,0.000002,0.000023,-
4578,0.000001,0.000021,-
4579,0.000003,0.000022,-
4580,0.000002,0.000024,-
4581,0.000001,0.000022,-
4582,0.000002,0.000021,-
4583,0.000002,0.000022,-
4584,0.000001,0.000021,-
4585,0.000003,0.000021,-
4586,0.000001,0.000022,-
4587,0.000002,0.000024,-
4588,0.000002,0.000022,-
4589,0.000003,0.000027,-
4590,0.000002,0.000027,-
4591,0.000002,0.000022,-
4592,0.000002,0.000025,-
4593,0.000002,0.000021,-
4594,0.000002,0.000024,-
4595,0.000003,0.000021,-
4596,0.000001,0.000023,-
4597,0.000005,0.000026,-
4598,0.000001,0.000022,-
4599,0.000003,0.000025,-
4600,0.000003,0.000027,-
4601,0.000003,0.000029,-
4602,0.000003,0.000027,-
4603,0.000003,0.000026,-
4604,0.000002,0.000025,-
4605,0.000006,0.000064,-
4606,0.000010,0.000039,-
4607,0.000003,0.000026,-
4608,0.000003,0.000025,-
4609,0.000003,0.000024,-
4610,0.000003,0.000025,-
4611,0.000002,0.000024,-
4612,0.000002,0.000024,-
4613,0.000002,0.000028,-
4614,0.000004,0.000028,-
4615,0.000004,0.000028,-
4616,0.000002,0.000025,-
4617,0.000002,0.000025,-
4618,0.000003,0.000025,-
4619,0.000002,0.000023,-
4620,0.000001,0.000028,-
4621,0.000002,0.000023,-
4622,0.000002,0.000024,-
4623,0.000007,0.000029,-
4624,0.000002,0.000024,-
4625,0.000003,0.000023,-
4626,0.000002,0.000039,-
4627,0.000002,0.000022,-
4628,0.000003,0.000022,-
4629,0.000005,0.000022,-
4630,0.000003,0.000023,-
4631,0.000002,0.000023,-
4632,0.000002,0.000022,-
4633,0.000002,0.000025,-
4634,0.000003,0.000023,-
4635,0.000004,0.000029,-
4636,0.000002,0.000023,-
4637,0.000005,0.000022,-
4638,0.000003,0.000021,-
4639,0.000002,0.000021,-
4640,0.000002,0.000022,-
4641,0.000001,0.000023,-
4642,0.000003,0.000023,-
4643,0.000001,0.000022,-
4644,0.000002,0.000023,-
4645,0.000002,0.000022,-
4646,0.000002,0.000021,-
4647,0.000002,0.000023,-
4648,0.000001,0.000028,-
4649,0.000001,0.000023,-
4650,0.000001,0.000023,-
4651,0.000004,0.000023,-
4652,0.000001,0.000023,-
4653,0.000002,0.000022,-
4654,0.000002,0.000022,-
4655,0.000001,0.000022,-
4656,0.000002,0.000022,-
4657,0.000002,0.000025,-
4658,0.000002,0.000023,-
4659,0.000005,0.000032,-
4660,0.000002,0.000024,-
4661,0.000002,0.000022,-
4662,0.000003,0.000022,-
4663,0.000002,0.000022,-
4664,0.000002,0.000022,-
4665,0.000002,0.000022,-
4666,0.000002,0.000022,-
4667,0.000002,0.000021,-
4668,0.000002,0.000021,-
4669,0.000001,0.000022,-
4670,0.000002,0.000022,-
4671,0.000001,0.000021,-
4672,0.000001,0.000023,-
4673,0.000002,0.000021,-
4674,0.000001,0.000025,-
4675,0.000001,0.000025,-
4676,0.000003,0.000021,-
4677,0.000002,0.000028,-
4678,0.000001,0.000022,-
4679,0.000001,0.000027,-
4680,0.000002,0.000023,-
4681,0.000002,0.000022,-
4682,0.000003,0.000026,-
4683,0.000002,0.000022,-
4684,0.000002,0.000023,-
4685,0.000002,0.000024,-
4686,0.000002,0.000021,-
4687,0.000001,0.000021,-
4688,0.000001,0.000023,-
4689,0.000002,0.000024,-
4690,0.000003,0.000021,-
4691,0.000002,0.000021,-
4692,0.000001,0.000022,-
4693,0.000002,0.000022,-
4694,0.000003,0.000021,-
4695,0.000002,0.000025,-
4696,0.000002,0.000022,-
4697,0.000005,0.000023,-
4698,0.000002,0.000025,-
4699,0.000003,0.000023,-
4700,0.000002,0.000023,-
4701,0.000002,0.000023,-
4702,0.000005,0.000022,-
4703,0.000002,0.000021,-
4704,0.000003,0.000022,-
4705,0.000002,0.000023,-
4706,0.000002,0.000023,-
4707,0.000003,0.000023,-
4708,0.000003,0.000022,-
4709,0.000002,0.000025,-
4710,0.000001,0.000023,-
4711,0.000003,0.000024,-
4712,0.000003,0.000024,-
4713,0.000002,0.000024,-
4714,0.000003,0.000027,-
4715,0.000006,0.000022,-
4716,0.000002,0.000024,-
4717,0.000004,0.000023,-
4718,0.000002,0.000021,-
4719,0.000002,0.000021,-
4720,0.000005,0.000027,-
4721,0.000001,0.000026,-
4722,0.000001,0.000024,-
